px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.56827	-9.68893	-2.84382	-1.87108	-0.980423	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0
4.6576	-9.55279	-2.73175	-1.97476	-1.0476	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	0
4.7247	-9.42349	-2.72321	-2.03527	-1.05075	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0
4.77144	-9.29164	-2.77691	-2.06273	-1.01535	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0
4.86701	-9.16327	-2.81548	-2.13037	-1.03146	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0
4.9082	-9.0142	-2.89734	-2.12358	-0.940475	5.03379	-9.03255	5	-9	0.908384	2.72514	0
5.01446	-8.86966	-2.93854	-2.18497	-0.949274	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0
5.13404	-8.75162	-2.91884	-2.26442	-0.986607	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0
5.24528	-8.63471	-2.91991	-2.32244	-0.990194	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0
5.31062	-8.50541	-2.91727	-2.31973	-0.906266	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	0
5.42751	-8.38453	-2.9351	-2.37003	-0.906439	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0
5.5293	-8.26815	-2.93238	-2.39787	-0.872259	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0
5.65049	-8.16341	-2.93041	-2.44629	-0.872723	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0
5.75805	-8.05998	-2.90783	-2.47219	-0.836486	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0
5.86815	-7.96596	-2.87613	-2.51206	-0.831393	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0
5.96182	-7.86759	-2.81618	-2.51953	-0.769522	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0
6.08088	-7.77613	-2.80758	-2.55711	-0.765337	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0
6.12474	-7.65563	-2.65419	-2.50285	-0.611798	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	0
6.25689	-7.53874	-2.72033	-2.5265	-0.600948	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0
6.38637	-7.44701	-2.74407	-2.56135	-0.606499	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0
6.53166	-7.33507	-2.81548	-2.58533	-0.596199	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0
6.65527	-7.24813	-2.80031	-2.60679	-0.57918	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0
6.77977	-7.17038	-2.78641	-2.63543	-0.576532	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0
6.90238	-7.09036	-2.75372	-2.65146	-0.551275	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0
7.04981	-6.99933	-2.80225	-2.67376	-0.542432	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0
7.12373	-6.90569	-2.6043	-2.63706	-0.433722	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	0
7.25733	-6.81333	-2.64493	-2.64949	-0.421748	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0
7.33686	-6.72177	-2.49426	-2.61856	-0.334731	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	0
7.46433	-6.62559	-2.54101	-2.62285	-0.320141	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0
7.61592	-6.56313	-2.64444	-2.6692	-0.369109	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	0
7.7486	-6.48609	-2.66247	-2.68325	-0.3627	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0
7.85541	-6.4149	-2.57364	-2.6795	-0.324179	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0
7.97789	-6.35154	-2.56695	-2.69571	-0.322844	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0
8.09013	-6.28487	-2.51519	-2.69857	-0.300062	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0
8.22745	-6.20441	-2.55933	-2.70419	-0.288389	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0
8.35727	-6.13518	-2.57647	-2.71461	-0.28346	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0
8.50945	-6.0375	-2.6562	-2.71002	-0.261747	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0
8.60031	-5.95403	-2.48925	-2.67679	-0.187924	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	0
8.73848	-5.85413	-2.55538	-2.6657	-0.165543	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0
8.87634	-5.78403	-2.59373	-2.6756	-0.167993	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0
9.0273	-5.66879	-2.68593	-2.65694	-0.138841	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0
9.12525	-5.57655	-2.56063	-2.62215	-0.0751009	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	0
9.25751	-5.4602	-2.62692	-2.5992	-0.0477549	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0
9.36945	-5.37492	-2.6	-2.58805	-0.02964	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0
9.48227	-5.29156	-2.59518	-2.58285	-0.0233798	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0
9.55796	-5.19425	-2.40308	-2.52796	0.0654034	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	0
9.67222	-5.07276	-2.46628	-2.49836	0.0911944	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0
9.76326	-4.97497	-2.42171	-2.46963	0.123969	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0
9.8755	-4.85079	-2.4856	-2.44055	0.146037	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0
9.96705	-4.74905	-2.45285	-2.41224	0.174742	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0
10.0743	-4.62533	-2.50814	-2.38534	0.191805	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0
10.2316	-4.54793	-2.6812	-2.43887	0.0949039	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	0
10.3492	-4.42278	-2.73012	-2.41874	0.10961	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0
10.3736	-4.28866	-2.44861	-2.30763	0.268068	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	0
10.4683	-4.15365	-2.50602	-2.27571	0.285034	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0
10.5794	-4.05197	-2.57795	-2.28798	0.240288	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	0
10.6713	-3.91511	-2.62258	-2.25932	0.255247	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0
10.7584	-3.79384	-2.63703	-2.24077	0.257818	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0
10.8558	-3.63658	-2.71683	-2.20863	0.27557	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0
10.9011	-3.50525	-2.6542	-2.14777	0.344192	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	0
10.9722	-3.35141	-2.72451	-2.11104	0.363063	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0
11.0837	-3.23461	-2.80563	-2.14503	0.275977	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	0
11.1626	-3.09119	-2.82447	-2.12259	0.282848	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0
11.2072	-2.94581	-2.7572	-2.06377	0.348153	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	0
11.2762	-2.79116	-2.79294	-2.03595	0.35656	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0
11.2099	-2.6211	-2.58303	-1.85056	0.618552	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	0
11.2273	-2.48627	-2.58745	-1.80844	0.628664	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0
11.2799	-2.36172	-2.57979	-1.80938	0.571486	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	0
11.3007	-2.20742	-2.60317	-1.76794	0.580605	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0
11.3454	-2.07528	-2.60364	-1.77017	0.523286	11.1623	-1.9797	11.3	-2	0.909855	2.72956	0
11.3688	-1.90943	-2.65354	-1.73405	0.529758	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0
